Asset_Class,horizon_years,expected_return_pct,lower_return_pct,upper_return_pct
foreign_global_equity,2,0.08959198636725896,-0.1112228113446273,0.27894591921145917
foreign_global_equity,3,0.0896966397121417,-0.07889225060198013,0.2406210145761336
foreign_global_equity,4,0.08921049811059012,-0.05800411217633272,0.2178604654939602
foreign_global_equity,5,0.08865783782032155,-0.04520112991320435,0.20294327751945263
foreign_global_equity,6,0.08823575427752672,-0.03447971019097085,0.19090865421613734
foreign_global_equity,7,0.0883232887120795,-0.026861846707746273,0.18226130936954577
foreign_global_equity,8,0.08821924899688183,-0.019411806715826985,0.1740310458659835
foreign_global_equity,9,0.08849395113484548,-0.012987794179854184,0.1690783042018933
foreign_global_equity,10,0.0884960130312955,-0.007982777031167565,0.1638958565817381
foreign_global_equity,11,0.08867336468476306,-0.0032795602478123964,0.15996371162994638
foreign_global_equity,12,0.0887431374491301,-0.0007310400958243646,0.15683443075685344
foreign_global_equity,13,0.08877442923236267,0.0024586193292190917,0.15333199105585793
foreign_global_equity,14,0.0890201717410748,0.004728481841004051,0.1513765563708529
foreign_global_equity,15,0.0888645626841782,0.006815311093537835,0.14854874880344693
foreign_global_equity,16,0.08894088251268562,0.008686112331426132,0.1458925673141802
foreign_global_equity,17,0.08882084372143062,0.009658556484280156,0.14356269599914895
foreign_global_equity,18,0.0886664336450016,0.012382287593849073,0.14137442128858524
foreign_global_equity,19,0.08869047731255608,0.014332195224183275,0.13933119650873693
foreign_global_equity,20,0.08862555936932615,0.015671500659328208,0.13820168528074417
foreign_global_equity,21,0.08867670152951934,0.017030899055033855,0.1371426698391729
foreign_global_equity,22,0.08879580509084128,0.018181915082490008,0.1353748687786387
foreign_global_equity,23,0.08878415443744103,0.019126659400203305,0.13352081839149577
foreign_global_equity,24,0.0888436463633262,0.0198447383355993,0.13281675890385825
foreign_global_equity,25,0.08889825720555233,0.021980546613967533,0.1317351852015487
foreign_global_equity,26,0.08884894981283065,0.02250236644516601,0.13106943706726693
foreign_global_equity,27,0.08889606325979127,0.023959077053170796,0.12987278543745084
foreign_global_equity,28,0.08885859760982218,0.024791467166080938,0.12836947400556808
foreign_global_equity,29,0.08888680774637736,0.025300564281095728,0.12693888039009993
foreign_global_equity,30,0.08899409080947351,0.02636643396328786,0.12654626261912116
foreign_global_equity,31,0.08895476393381063,0.027367058030433045,0.12552967627579092
foreign_global_equity,32,0.0889157210262006,0.02803277785786018,0.12450735477985142
foreign_global_equity,33,0.08890821598440923,0.028738525880881882,0.12375942099456072
foreign_global_equity,34,0.0889035936217577,0.029526436910148002,0.12359134026899166
foreign_global_equity,35,0.08891268044780265,0.03032368940014929,0.12248095791554814
foreign_global_equity,36,0.08900860860487914,0.03127271014439903,0.12205373863971292
foreign_global_equity,37,0.0890443722235803,0.03149105312708533,0.12138302950283375
foreign_global_equity,38,0.08899576414008914,0.03239292218312495,0.1207132627194043
foreign_global_equity,39,0.08892092839808363,0.03271706436700139,0.12010678534825803
foreign_global_equity,40,0.08891906385334769,0.033015680690280824,0.1195383227049791
foreign_global_equity,41,0.0889393913429457,0.033899104010957304,0.11907425855571874
foreign_global_equity,42,0.08887735352702109,0.03421485991459439,0.1187082586883288
foreign_global_equity,43,0.08897537893741658,0.03443777934322734,0.11815742575814525
foreign_global_equity,44,0.08894696299537208,0.0352473287326418,0.11798709410648511
foreign_global_equity,45,0.08889770502973371,0.03538933990822146,0.11789437338490716
foreign_global_equity,46,0.08890993672928826,0.03587267337657907,0.11743215930745032
foreign_global_equity,47,0.0889010995139814,0.036384149838020186,0.11717057675876186
foreign_global_equity,48,0.08886118272751875,0.036647776031523804,0.11651601732992911
foreign_global_equity,49,0.08886813872806032,0.036983335162930064,0.11633031264230698
foreign_global_equity,50,0.08890968725297754,0.03745364923272443,0.11591928280219088
foreign_global_equity,51,0.08892438124801783,0.037765074000306376,0.11559757553442762
foreign_global_equity,52,0.08894141499459751,0.03838817956499452,0.11496617051971514
foreign_global_equity,53,0.0890077309740882,0.03848117550894403,0.11484268867300917
foreign_global_equity,54,0.08893432162055737,0.038788624350980516,0.11403996454330301
foreign_global_equity,55,0.08893442766252768,0.03914926436027932,0.11386143153267714
foreign_global_equity,56,0.08895442914159601,0.039547622725414344,0.11325534080599442
foreign_global_equity,57,0.08899685941703983,0.03972610598289239,0.11302200332631807
foreign_global_equity,58,0.08899406708386604,0.03999344124713744,0.11258005924121273
foreign_global_equity,59,0.08897920095434464,0.04036473882831704,0.11210431675403121
foreign_global_equity,60,0.08902403510576429,0.04059051440277539,0.11192776970847595
foreign_global_equity,61,0.08903513521865203,0.04082706201958475,0.11202494083783932
foreign_global_equity,62,0.08907575430479575,0.04123225933008645,0.11131508262359069
foreign_global_equity,63,0.08904698035180969,0.04149068048196081,0.11077759220003136
foreign_global_equity,64,0.08901242591069347,0.041714990447390354,0.11050748539732203
foreign_global_equity,65,0.08902352612193831,0.04175100060190151,0.11041578864639967
foreign_global_equity,66,0.0890170628339586,0.041704831366660366,0.10979307341303302
foreign_global_equity,67,0.08906213395066498,0.04229471708775279,0.10927190058242453
foreign_global_equity,68,0.08903135530546136,0.04229092003643742,0.1094162728528345
foreign_global_equity,69,0.08901022882225784,0.04254555875569421,0.10911057190472606
foreign_global_equity,70,0.08901572198855101,0.04284846444324031,0.10926881629032725
foreign_global_equity,71,0.0890317898998998,0.04316052302684015,0.10882328696942922
foreign_global_equity,72,0.08910974364871715,0.04366560904960726,0.10876162906853648
foreign_global_equity,73,0.08900853008370224,0.04398160212979252,0.10865293885153404
foreign_global_equity,74,0.08896493196633282,0.04425012762429614,0.10828847629729399
foreign_global_equity,75,0.08888524871645309,0.04439757384520915,0.10791559262455208
foreign_global_equity,76,0.08889548754138477,0.04470495219675796,0.10756888040812407
foreign_global_equity,77,0.08887770645097537,0.04467700550015152,0.10725130104613934
foreign_global_equity,78,0.08877374808361682,0.04501282928621286,0.10696093624544223
foreign_global_equity,79,0.08870391512545628,0.04490537390564109,0.10691989071798536
foreign_global_equity,80,0.08868432121179648,0.044862675983043276,0.10690794314743668
foreign_global_equity,81,0.08868980141908422,0.045069730972367994,0.10663554490663296
foreign_global_equity,82,0.08875670652524148,0.04549085290773758,0.10676228942556931
foreign_global_equity,83,0.08870791721238525,0.045517133781787456,0.1065042295050691
foreign_global_equity,84,0.08874357247709441,0.04579445391040449,0.10636308968517993
foreign_global_equity,85,0.08873853885142102,0.04600575594227507,0.10601535362599601
foreign_global_equity,86,0.08874846142617576,0.046117174105152925,0.10575757473247438
foreign_global_equity,87,0.08877939877805274,0.04661433222295619,0.10584953994590074
foreign_global_equity,88,0.0889244877066937,0.046647620126518685,0.10581216706988372
foreign_global_equity,89,0.0889245147355664,0.04681519373924692,0.10535581918942705
foreign_global_equity,90,0.08900478170980564,0.047035430801514844,0.10531370951639873
foreign_global_equity,91,0.0890859364483958,0.047258775857829116,0.1052355903379747
foreign_global_equity,92,0.08907753154419518,0.047223309786712075,0.10489232067805077
foreign_global_equity,93,0.08903636282857086,0.047417689284618314,0.10492388693238341
foreign_global_equity,94,0.08899772288899332,0.04743680714435605,0.10464095063919898
foreign_global_equity,95,0.08900043775219402,0.04771605766141129,0.10444162741597873
foreign_global_equity,96,0.08904821200015434,0.047670397377292284,0.10441034459404919
foreign_global_equity,97,0.08911152391672128,0.047690480353463904,0.1040874713167621
foreign_global_equity,98,0.08911778300050632,0.0480082706313536,0.10416022994280127
foreign_global_equity,99,0.08908681936720275,0.04831590080234771,0.10388339189949103
foreign_global_equity,100,0.08908340117485825,0.048475289000272204,0.10382294313921303
foreign_interest_rate_instruments,1,0.013695575706463625,-0.09824104502484854,0.12734781198699996
